transaction_id,order_id,product_id,transaction_date,quantity,unit_price,discount_amount,tax_amount,total_amount,transaction_type,payment_status
T00000253,O0000602,P00427,2023-12-29 07:40:00,1,1459.88,27.71,401.01,1833.18,Exchange,Captured
T00000254,O0001374,P00530,2023-10-27 00:01:00,4,2887.29,92.57,2062.19,13518.78,Sale,Authorized
T00000255,O0000649,P00144,2025-06-26 13:23:00,3,1638.95,0.0,245.84,5162.69,Sale,Captured
T00000256,O0000766,P00488,2023-05-25 00:34:00,4,718.55,111.71,773.5,3535.99,Exchange,Captured
T00000257,O0000111,P00309,2023-05-24 04:44:00,3,3773.28,26.07,3162.26,14456.03,Sale,Authorized
T00000258,O0000402,P00344,2024-04-09 03:22:00,3,6262.46,31.27,3376.1,22132.21,Sale,Settled
T00000259,O0001181,P00601,2023-03-07 16:49:00,3,922.2,0.0,138.33,2904.93,Sale,Captured
T00000260,O0000924,P00033,2025-10-02 23:15:00,2,759.93,0.0,182.38,1702.24,Sale,Settled
T00000261,O0000901,P00127,2023-11-29 02:48:00,5,3407.1,34.28,4760.34,21761.56,Sale,Captured
T00000262,O0000364,P00101,2026-01-14 04:05:00,1,4112.23,15.89,737.34,4833.68,Sale,Authorized
T00000263,O0001163,P00432,2024-07-16 18:24:00,2,2265.79,0.0,226.58,4758.16,Sale,Authorized
T00000264,O0000986,P00095,2025-12-24 22:27:00,3,2338.52,0.0,1262.8,8278.36,Sale,Failed
T00000265,O0000919,P00474,2026-03-24 18:36:00,1,390.17,15.57,18.73,393.33,Exchange,Authorized
T00000266,O0000980,P00002,2026-03-28 13:49:00,4,473.19,0.0,529.97,2422.73,Refund,Refunded
T00000267,O0000402,P00001,2025-05-10 09:27:00,1,957.69,49.85,45.39,953.23,Exchange,Authorized
T00000268,O9999999,P00556,2024-02-01 22:11:00,3,7563.15,49.33,4075.22,26715.34,Refund,Refunded
T00000269,O0000965,P00027,2025-12-24 11:50:00,2,576.74,0.0,322.97,1476.45,Refund,Settled
T00000270,O0000534,P00429,2023-11-04 05:22:00,3,885.71,30.58,315.19,2941.74,Sale,Captured
T00000271,O0000489,P00383,2025-06-27 07:06:00,1,1443.48,140.6,234.52,1537.4,Refund,Failed
T00000272,O0000519,P00504,2025-10-25 01:30:00,4,2677.7,0.0,1285.3,11996.1,Sale,Refunded
T00000273,O0001387,P00439,2025-03-07 19:30:00,3,1758.69,28.88,629.66,5876.85,Sale,Refunded
T00000274,O0000401,P00201,2026-02-03 23:50:00,5,3097.65,26.35,1855.43,17317.33,Sale,Refunded
T00000275,O0001142,P00445,2024-05-25 10:02:00,5,450.95,21.21,268.02,2501.56,Exchange,Captured
T00000276,O0000477,P00647,2025-02-10 16:16:00,3,4699.55,55.18,702.17,14745.64,Sale,Captured
T00000277,O0001264,P00360,2025-04-16 21:40:00,1,2181.94,16.35,259.87,2425.46,Refund,Failed
T00000278,O0000910,P00552,2023-06-04 17:04:00,4,2060.17,90.9,2281.94,10431.72,Refund,Settled
T00000279,O0001176,P00583,2024-07-28 01:42:00,2,716.61,0.0,401.3,1834.52,Sale,Authorized
T00000280,O0000573,P00570,2023-08-16 19:34:00,4,1939.55,21.25,1392.65,9129.6,Sale,Refunded
T00000281,O0000747,P00484,2025-09-01 04:51:00,2,407.54,33.71,140.65,922.02,Sale,Failed
T00000282,O0001448,P00307,2023-02-25 18:39:00,2,464.47,89.59,41.97,881.32,Exchange,Captured
T00000283,O0001321,P00321,2024-09-27 16:48:00,1,447.81,0.0,22.39,470.2,Refund,Settled
T00000284,O0000659,P00241,2023-05-06 15:31:00,4,1292.19,53.27,255.77,5371.26,Refund,Captured
T00000285,O0000880,P00315,2024-05-10 07:02:00,4,792.17,0.0,570.36,3739.04,Sale,Authorized
T00000286,O0000860,P00627,2026-01-05 22:02:00,4,2752.14,70.27,1312.59,12250.88,Exchange,Failed
T00000287,O9999999,P00446,2025-10-16 10:55:00,5,945.95,0.0,236.49,4966.24,Exchange,Authorized
T00000288,O0000710,P00583,2024-06-13 08:20:00,2,716.61,49.26,166.08,1550.04,Sale,Captured
T00000289,O0001098,P00630,2023-06-24 14:25:00,3,1376.55,0.0,743.34,4872.99,Sale,Refunded
T00000290,O0000670,P00602,2025-01-26 22:04:00,1,371.55,0.0,104.03,475.58,Refund,Authorized
T00000291,O0000288,P00532,2023-05-11 14:52:00,4,490.37,98.02,93.17,1956.63,Exchange,Captured
T00000292,O0000565,P00322,2023-10-04 16:36:00,2,1025.47,101.94,545.72,2494.72,Sale,Refunded
T00000293,O0000154,P00515,2023-08-07 18:06:00,3,963.16,34.11,342.64,3198.01,Exchange,Settled
T00000294,O0000863,P00334,2024-07-11 00:38:00,3,3441.41,28.4,1853.25,12149.08,Refund,Settled
T00000295,O0001275,P00192,2024-06-03 16:29:00,4,2651.28,0.0,1908.92,12514.04,Refund,Captured
T00000296,O0001489,P00049,2024-07-11 20:25:00,3,6552.71,0.0,3538.46,23196.59,Sale,Captured
T00000297,O0000809,P00644,2023-03-01 11:39:00,3,778.94,33.41,414.61,2718.02,Sale,Failed
T00000298,O0001177,P00218,2025-09-25 08:14:00,4,400.81,0.0,288.58,1891.82,Sale,Captured
T00000299,O0001422,P00581,2023-10-10 14:27:00,4,7332.84,0.0,1466.57,30797.93,Sale,Captured
T00000300,O0000345,P00083,2025-06-13 20:26:00,1,1083.18,81.07,120.25,1122.36,Sale,Refunded
T00000301,O0000511,P00008,2025-01-27 05:15:00,5,300.57,37.17,263.82,1729.5,Sale,Settled
T00000302,O0000371,P00528,2024-10-17 12:57:00,4,537.85,0.0,602.39,2753.79,Sale,Settled
T00000303,O0000102,P00369,2026-01-20 03:20:00,5,1194.11,0.0,716.47,6687.02,Sale,Settled
T00000304,O0001410,P00342,2025-07-18 19:58:00,4,740.78,56.79,813.77,3720.1,Sale,Settled
T00000305,O0000235,P00356,2024-11-29 08:07:00,1,454.95,0.0,22.75,477.7,Refund,Settled
T00000306,O0000811,P00401,2024-11-12 07:49:00,4,711.86,0.0,512.54,3359.98,Refund,Failed
T00000307,O0000722,P00634,2023-09-29 07:57:00,5,689.02,54.65,610.28,4000.73,Sale,Failed
T00000308,O0000635,P00629,2023-11-25 17:33:00,1,1778.85,14.92,493.9,2257.83,Sale,Settled
T00000309,O0001349,P00370,2024-12-08 13:07:00,1,358.44,0.0,43.01,401.45,Sale,Failed
T00000310,O0000609,P00315,2023-12-16 23:11:00,4,792.17,64.44,869.19,3973.43,Sale,Failed
T00000311,O0001432,P00418,2025-12-06 08:42:00,5,647.45,0.0,582.71,3819.96,Sale,Failed
T00000312,O0000630,P00458,2023-11-07 18:40:00,3,330.24,17.38,272.54,1245.88,Sale,Failed
T00000313,O0000114,P00395,2023-11-02 10:07:00,1,3081.54,0.0,554.68,3636.22,Sale,Settled
T00000314,O0001357,P00130,2024-04-30 09:35:00,3,528.17,0.0,443.66,2028.17,Sale,Failed
T00000315,O0001368,P00390,2024-03-10 07:31:00,3,1046.09,0.0,564.89,3703.16,Sale,Settled
T00000316,O0000892,P00112,2025-08-28 07:12:00,4,1478.55,0.0,1064.56,6978.76,Sale,Refunded
T00000317,O0001289,P00504,2026-03-21 11:30:00,5,2677.7,25.29,668.16,14031.37,Sale,Authorized
T00000318,O0000573,P00597,2024-03-11 12:35:00,3,703.13,68.94,571.33,2611.78,Refund,Failed
T00000319,O0001060,P00051,2025-02-22 17:19:00,5,826.59,50.93,204.1,4286.12,Sale,Authorized
T00000320,O0000934,P00018,2023-01-07 07:01:00,3,,19.39,1264.34,8288.44,Sale,Authorized
T00000321,O0001048,P00086,2025-10-06 20:52:00,5,823.97,0.0,494.38,4614.23,Refund,Captured
T00000322,O0000455,P00437,2023-10-27 20:24:00,5,487.39,0.0,292.43,2729.38,Refund,Captured
T00000323,O0000289,P00169,2024-02-26 01:50:00,4,3192.33,105.82,2279.43,14942.93,Exchange,Failed
T00000324,O0000757,P00099,2024-08-29 04:26:00,2,2860.78,0.0,1602.04,7323.6,Sale,Refunded
T00000325,O0000321,P00479,2024-05-11 03:58:00,3,2517.76,61.07,1348.6,8840.81,Exchange,Refunded
T00000326,O0000890,P00376,2025-01-08 09:56:00,4,3703.62,0.0,1777.74,16592.22,Sale,Refunded
T00000327,O0000376,P00172,2024-01-20 17:41:00,2,1174.46,0.0,657.7,3006.62,Exchange,Refunded
T00000328,O0001313,P00495,2025-06-30 14:22:00,3,394.24,0.0,212.89,1395.61,Exchange,Refunded
T00000329,O0000414,P00549,2023-04-30 06:05:00,2,1188.72,23.09,659.22,3013.57,Sale,Captured
T00000330,O0001434,P00529,2024-01-01 02:19:00,4,2632.47,0.0,1895.38,12425.26,Sale,Settled
T00000331,O0000930,P00296,2025-12-01 06:35:00,5,2094.71,84.65,2908.89,13297.79,Sale,Captured
T00000332,O0000700,P00255,2024-02-05 21:18:00,3,638.45,0.0,536.3,2451.65,Refund,Refunded
T00000333,O0001460,P00156,2025-04-30 03:01:00,3,637.81,0.0,344.42,2257.85,Sale,Authorized
T00000334,O0001466,P00144,2025-05-05 19:32:00,2,1638.95,0.0,163.9,3441.8,Sale,Authorized
T00000335,O0000337,P00420,2023-08-22 09:16:00,2,2909.81,31.1,694.62,6483.14,Sale,Settled
T00000336,O0000805,P00501,2023-06-10 21:07:00,5,791.16,26.26,196.48,4126.02,Sale,Failed
T00000337,O0000359,P00403,2024-03-01 06:45:00,2,849.51,76.87,81.11,1703.26,Sale,Authorized
T00000338,O0000911,P00085,2024-12-26 09:21:00,5,2771.15,0.0,692.79,14548.54,Exchange,Failed
T00000339,O0001291,P00391,2023-02-14 21:37:00,1,926.58,0.0,166.78,1093.36,Exchange,Failed
T00000340,O0001229,P00383,2026-03-12 18:38:00,1,1443.48,46.83,391.06,1787.71,Exchange,Authorized
T00000341,O0000595,P00576,2023-01-18 01:09:00,4,2450.29,0.0,490.06,10291.22,Sale,Refunded
T00000342,O0000928,P00216,2023-09-25 16:49:00,3,625.34,0.0,93.8,1969.82,Refund,Refunded
T00000343,O0001092,P00378,2025-02-27 05:58:00,5,1141.71,0.0,285.43,5993.98,Sale,Authorized
T00000344,O0000946,P00212,2024-02-16 02:01:00,5,560.69,64.77,492.96,3231.64,Sale,Captured
T00000345,O0000295,P00473,2026-01-27 12:39:00,3,970.14,0.0,523.88,3434.3,Exchange,Settled
T00000346,O0000386,P00103,2023-12-12 11:45:00,3,949.88,83.34,138.31,2904.61,Refund,Captured
T00000347,O0001280,P00525,2024-10-11 03:51:00,1,869.63,57.94,40.58,852.27,Sale,Authorized
T00000348,O0000163,P00248,2024-03-24 13:16:00,3,1113.01,0.0,934.93,4273.96,Sale,Failed
T00000349,O0001412,P00225,2025-03-25 00:54:00,5,1231.01,0.0,738.61,6893.66,Sale,Failed
T00000350,O0000284,P00377,2025-12-17 20:21:00,2,2027.92,90.14,1110.4,5076.1,Refund,Refunded
T00000351,O0000201,P00562,not_a_date,5,1506.43,0.0,2109.0,9641.15,Sale,Refunded
T00000352,O0000017,P00623,2025-01-03 03:53:00,4,917.94,0.0,440.61,4112.37,Refund,Settled
T00000353,O9999999,P00057,2025-10-18 19:30:00,2,1219.37,0.0,292.65,2731.39,Sale,Failed
T00000354,O0001128,P00472,2023-10-11 01:43:00,2,1853.51,0.0,1037.97,4744.99,Sale,Captured
T00000355,O0000784,P00590,2024-01-26 07:04:00,4,1035.11,75.14,203.26,4268.56,Exchange,Captured
T00000356,O0001418,P00309,2025-01-23 09:56:00,2,3773.28,69.93,373.83,7850.46,Sale,Captured
T00000357,O0000638,P00583,2024-02-06 22:24:00,1,716.61,0.0,128.99,845.6,Refund,Captured
T00000358,O0000618,P00333,2023-10-13 10:43:00,2,1608.04,113.89,372.26,3474.45,Sale,Refunded
T00000359,O0000434,P00262,2024-10-07 17:15:00,5,2361.96,0.0,3306.74,,Exchange,Failed
T00000360,O0000603,P00007,2024-10-24 08:02:00,4,3150.76,0.0,630.15,13233.19,Sale,Authorized
T00000361,O0000685,P00015,2024-01-24 20:17:00,1,904.35,0.0,45.22,949.57,Sale,Captured
T00000362,O0000813,P00206,2023-06-01 05:58:00,4,1195.08,0.0,573.64,5353.96,Sale,Settled
T00000363,O0001044,P00493,2025-09-08 20:54:00,5,1150.39,28.98,1602.43,7325.4,Sale,Authorized
T00000364,O0000477,P00212,2023-07-13 14:00:00,2,560.69,63.74,126.92,1184.56,Refund,Authorized
T00000365,O0000608,P00618,2024-09-23 23:29:00,3,356.72,104.01,48.31,1014.46,Sale,Captured
T00000366,O0000669,P00154,2023-11-19 16:29:00,4,1314.69,25.39,628.0,5861.37,Sale,Authorized
T00000367,O0000144,P00378,2025-07-14 16:38:00,5,1141.71,0.0,1027.54,6736.09,Sale,Failed
T00000368,O0001441,P00228,2023-06-10 05:03:00,3,1471.82,30.92,219.23,4603.77,Sale,Captured
T00000369,O0000743,P00588,2023-11-12 01:29:00,3,732.6,59.74,256.57,2394.63,Sale,Settled
T00000370,O0000460,P00591,2024-05-08 20:48:00,5,858.73,0.0,214.68,4508.33,Refund,Captured
T00000371,O0001233,P00162,2025-12-28 05:15:00,4,472.13,22.25,522.56,2388.83,Sale,Captured
T00000372,O0000836,P00337,2024-11-24 14:17:00,1,938.34,57.02,246.77,1128.09,Sale,Failed
T00000373,O0001385,P00571,2023-10-17 01:11:00,3,350.54,56.31,278.69,1274.0,Sale,Authorized
T00000374,O0001325,P00224,2023-06-04 22:40:00,5,393.28,0.0,98.32,2064.72,Sale,Settled
T00000375,O0000573,P00586,2025-06-22 03:52:00,3,556.56,0.0,200.36,1870.04,Sale,Captured
T00000376,O0001331,P00271,2024-03-12 21:26:00,1,937.06,14.66,258.27,1180.67,Exchange,Settled
T00000377,O0001341,P00439,2023-01-29 23:20:00,2,1758.69,30.19,976.41,4463.6,Sale,Failed
T00000378,O0000849,P00343,2025-12-29 06:33:00,5,734.04,61.97,649.48,4257.71,Refund,Refunded
T00000379,O0000843,P00290,2025-09-07 03:52:00,3,947.01,33.06,505.43,3313.4,Sale,Authorized
T00000380,O0001329,P00104,2023-09-05 03:35:00,3,1852.57,142.37,974.76,6390.1,Sale,Authorized
T00000381,O0000392,P00380,2025-11-09 05:32:00,2,1495.09,96.41,810.26,3704.03,Sale,Refunded
T00000382,O0000497,P00345,2025-03-20 01:09:00,4,2652.43,0.0,2970.72,13580.44,Refund,Refunded
T00000383,O0000563,P00480,2026-01-21 02:54:00,5,325.93,95.99,76.68,1610.34,Sale,Failed
T00000384,O0000094,P00357,2025-08-29 07:00:00,1,384.92,126.29,46.55,305.18,Exchange,Captured
T00000385,O0001443,P00081,2024-09-08 23:14:00,3,725.47,0.0,108.82,2285.23,Exchange,Failed
T00000386,O0000301,P00336,2023-02-13 02:37:00,5,540.61,0.0,135.15,2838.2,Sale,Captured
T00000387,O0000530,P00107,2024-03-15 00:28:00,5,656.25,44.0,161.86,3399.11,Sale,Failed
T00000388,O0001404,P00412,2023-03-05 19:33:00,5,2875.16,91.38,1714.13,15998.55,Sale,Refunded
T00000389,O0000806,P00619,2023-04-25 10:23:00,2,1599.68,0.0,575.88,3775.24,Refund,Captured
T00000390,O0001169,P00420,2025-04-15 00:42:00,2,2909.81,16.32,290.17,6093.47,Sale,Failed
T00000391,O0000397,P00070,2025-05-17 16:58:00,5,1603.04,13.9,2240.36,10241.66,Exchange,Settled
T00000392,O0000709,P00526,2025-09-12 01:49:00,3,3415.98,115.52,1823.84,11956.26,Sale,Failed
T00000393,O0000787,P00285,2025-07-26 03:21:00,1,3076.57,0.0,861.44,3938.01,Sale,Authorized
T00000394,O0000037,P00108,2025-01-22 18:27:00,5,619.06,0.0,371.44,3466.74,Refund,Captured
T00000395,O0000282,P00354,2024-01-20 11:55:00,4,956.04,0.0,458.9,4283.06,Sale,Refunded
T00000396,O0000135,P00517,2023-01-21 08:13:00,4,720.85,89.34,335.29,3129.35,Refund,Refunded
T00000397,O0000254,P00004,2023-01-20 18:00:00,1,597.66,0.0,71.72,669.38,Refund,Settled
T00000398,O9999999,P00581,2025-06-05 10:47:00,1,7332.84,0.0,1319.91,8652.75,Refund,Authorized
T00000399,O0001225,P00048,2026-02-28 00:17:00,5,3206.16,0.0,4488.62,20519.42,Exchange,Refunded
T00000400,O0000396,P00535,2025-02-18 04:26:00,4,982.51,62.71,464.08,4331.41,Sale,Failed
T00000401,O0000973,P00069,2026-03-14 22:19:00,4,3507.98,20.46,3923.21,17934.67,Exchange,Authorized
T00000402,O0001107,P00648,2024-06-26 03:44:00,5,897.1,52.21,221.66,4654.95,Refund,Failed
T00000403,O0001093,P00484,2024-06-27 09:53:00,3,407.54,0.0,146.71,1369.33,Exchange,Refunded
T00000404,O0000906,P00529,2026-03-21 03:58:00,5,2632.47,52.5,1573.18,14683.03,Sale,Authorized
T00000405,O0000208,P00247,2024-03-09 17:56:00,3,1427.6,115.63,750.09,4917.26,Sale,Settled
T00000406,O0000639,P00487,2025-06-20 05:13:00,5,3092.57,52.2,2773.92,18184.57,Sale,Authorized
T00000407,O0000496,P00314,2024-05-24 05:53:00,3,715.07,0.0,386.14,2531.35,Exchange,Settled
T00000408,O0001152,P00429,2023-04-28 15:36:00,1,885.71,121.8,91.67,855.58,Exchange,Refunded
T00000409,O0001336,P00513,2026-03-22 11:07:00,3,2118.92,14.2,317.13,6659.69,Sale,Failed
T00000410,O0000989,P00408,2023-10-19 16:01:00,2,2971.35,84.44,292.91,6151.17,Sale,Settled
T00000411,O0000526,P00305,2024-05-02 01:58:00,3,4155.58,33.79,3481.23,15914.18,Sale,Failed
T00000412,O0000384,P00023,2026-02-23 06:36:00,2,621.95,0.0,149.27,1393.17,Sale,Captured
T00000413,O0001439,P00030,2024-07-25 16:38:00,4,3177.88,100.01,1513.38,14124.89,Refund,Failed
T00000414,O0000975,P00627,2024-02-23 05:17:00,3,2752.14,34.13,1480.01,9702.3,Sale,Failed
T00000415,O0001041,P00564,2025-06-14 11:33:00,1,446.03,21.48,76.42,500.97,Refund,Settled
T00000416,O0001192,P00184,2026-01-07 21:08:00,3,552.02,37.1,453.31,2072.27,Sale,Authorized
T00000417,O0001367,P00534,2026-02-01 14:30:00,4,1348.52,0.0,269.7,5663.78,Sale,Settled
T00000418,O0001363,P00497,2023-06-08 00:12:00,4,384.93,31.94,422.18,1929.96,Sale,Failed
T00000419,O0000857,P00057,2025-06-16 21:45:00,4,1219.37,64.73,1347.57,6160.32,Sale,Settled
T00000420,O0000665,P00482,2025-04-09 06:16:00,5,896.62,16.89,223.31,4689.52,Refund,Settled
T00000421,O0000176,P00136,2025-12-03 04:40:00,1,1187.46,0.0,142.5,1329.96,Sale,Refunded
T00000422,O0001354,P00522,2025-06-13 13:51:00,4,1779.6,0.0,1281.31,8399.71,Sale,Refunded
T00000423,O0000076,P00110,2024-09-23 02:47:00,3,713.85,66.5,581.01,2656.06,Sale,Settled
T00000424,O0001232,P00370,2024-10-11 03:24:00,4,358.44,146.81,154.43,1441.38,Sale,Captured
T00000425,O0000255,P00085,2023-06-18 23:17:00,2,2771.15,27.51,661.77,6176.56,Exchange,Settled
T00000426,O0000682,P00369,2023-11-03 17:11:00,4,1194.11,0.0,573.17,5349.61,Sale,Refunded
T00000427,O0000852,P00400,2025-01-03 18:32:00,5,721.11,0.0,432.67,4038.22,Exchange,Failed
T00000428,O0000929,P00324,2023-08-08 20:12:00,5,2636.79,0.0,3691.51,16875.46,Sale,Failed
T00000429,O0000713,P00578,2025-02-16 12:59:00,5,728.06,39.68,180.03,3780.65,Sale,Authorized
T00000430,O0000872,P00298,2023-12-30 08:17:00,4,948.1,0.0,1061.87,4854.27,Sale,Authorized
T00000431,O0000574,P00144,2026-03-07 01:37:00,1,1638.95,0.0,196.67,1835.62,Sale,Captured
T00000432,O0001344,P00099,2025-02-23 16:17:00,2,2860.78,42.7,681.46,6360.32,Refund,Settled
T00000433,O0000017,P00002,2023-06-08 19:03:00,5,473.19,24.95,421.38,2762.38,Refund,Authorized
T00000434,O0000951,P00522,2025-12-25 09:27:00,3,1779.6,24.19,956.63,6271.24,Sale,Captured
T00000435,O0001116,P00363,2024-04-28 01:47:00,3,600.7,70.1,484.96,2216.96,Exchange,Failed
T00000436,O0000699,P00617,2023-07-10 04:43:00,5,2610.78,0.0,1566.47,14620.37,Sale,Refunded
T00000437,O0001264,P00173,2023-09-19 10:29:00,2,2215.3,30.97,219.98,4619.61,Refund,Failed
T00000438,O0001497,P00191,2025-08-18 10:41:00,3,1210.77,98.86,636.02,4169.47,Sale,Settled
T00000439,O0000851,P00540,2023-11-19 12:51:00,4,1169.87,40.61,835.0,5473.87,Sale,Refunded
T00000440,O0001083,P00294,2026-03-18 00:12:00,3,823.01,44.97,121.2,2545.26,Refund,Captured
T00000441,O0001424,P00485,2023-11-13 12:19:00,3,1314.76,0.0,197.21,4141.49,Exchange,Failed
T00000442,O0001058,P00561,2026-03-11 15:02:00,1,1495.15,36.9,262.49,1720.74,Exchange,Authorized
T00000443,O0000240,P00577,2024-12-08 13:09:00,4,2755.34,76.71,1313.36,12258.01,Sale,Authorized
T00000444,O0001042,P00483,2024-01-02 04:03:00,1,696.85,0.0,83.62,780.47,Exchange,Refunded
T00000445,O0000786,P00051,2023-05-26 14:07:00,5,826.59,0.0,1157.23,5290.18,Refund,Refunded
T00000446,O0000722,P00579,2024-01-28 18:02:00,5,461.39,62.18,628.54,2873.31,Refund,Refunded
T00000447,O0000748,P00474,2023-09-06 13:01:00,4,390.17,0.0,187.28,1747.96,Sale,Settled
T00000448,O0000409,P00130,2023-11-13 08:58:00,4,528.17,0.0,380.28,2492.96,Sale,Settled
T00000449,O0001100,P00426,2025-04-23 19:54:00,4,602.86,113.55,413.62,2711.51,Sale,Authorized
T00000450,O0000028,P00113,2025-11-11 08:31:00,2,513.94,19.08,282.46,1291.26,Exchange,Captured
T00000451,O0000666,P00556,2023-10-17 06:46:00,2,7563.15,32.01,1811.31,16905.6,Sale,Authorized
T00000452,O0000946,P00552,2023-03-15 00:56:00,4,2060.17,14.46,411.31,8637.53,Exchange,Failed
T00000453,O0001024,P00623,2025-11-06 21:36:00,2,917.94,109.09,310.82,2037.61,Exchange,Failed
T00000454,O0000177,P00328,2025-10-27 15:23:00,3,1190.02,76.93,174.66,3667.79,Sale,Authorized
T00000455,O0001484,P00565,2024-07-16 08:24:00,2,690.67,13.86,246.15,1613.63,Sale,Refunded
T00000456,O0001465,P00306,2023-11-26 12:47:00,1,660.17,0.0,79.22,739.39,Refund,Failed
T00000457,O0000998,P00039,2024-12-09 09:50:00,1,698.34,0.0,34.92,733.26,Refund,Refunded
T00000458,O0001094,P00160,2025-05-06 23:38:00,4,,73.54,1765.73,11575.35,Sale,Settled
T00000459,O0000796,P00011,2023-06-23 23:55:00,5,963.46,22.57,239.74,5034.47,Sale,Authorized
T00000460,O0000883,P00312,2024-10-20 07:12:00,2,519.0,73.75,269.99,1234.24,Exchange,Captured
T00000461,O0001186,P00097,2025-03-19 17:27:00,5,1947.59,0.0,1752.83,11490.78,Exchange,Failed
T00000462,O0000348,P00177,2024-11-23 10:33:00,1,2743.67,126.78,314.03,2930.92,Sale,Refunded
T00000463,O0001131,P00472,2023-07-18 23:54:00,3,1853.51,0.0,1000.9,6561.43,Sale,Settled
T00000464,O0000492,P00088,2025-07-16 14:32:00,5,350.14,0.0,210.08,1960.78,Sale,Captured
T00000465,O0001141,P00092,2025-07-14 21:06:00,4,316.65,0.0,354.65,1621.25,Sale,Failed
T00000466,O0001021,P00319,2025-10-25 08:40:00,3,1114.92,0.0,167.24,3512.0,Sale,Authorized
T00000467,O0001408,P00173,2023-01-17 02:05:00,1,2215.3,54.44,388.95,2549.81,Exchange,Captured
T00000468,O0001144,P00080,2024-06-29 09:15:00,5,1101.88,99.2,649.22,6059.42,Sale,Failed
T00000469,O0000636,P00437,2024-02-27 12:21:00,5,487.39,0.0,292.43,2729.38,Sale,Refunded
T00000470,O0001409,P00122,2025-11-12 07:14:00,5,1024.21,83.17,251.89,5289.77,Refund,Settled
T00000471,O0001096,P00595,2025-04-22 21:39:00,4,592.43,0.0,663.52,3033.24,Exchange,Captured
T00000472,O0000928,P00028,2024-12-28 14:58:00,5,849.75,29.9,1181.28,5400.13,Refund,Settled
T00000473,O0001360,P00328,2024-03-14 22:42:00,5,1190.02,24.76,1659.1,7584.44,Refund,Settled
T00000474,O0001075,P00137,2024-04-03 18:15:00,2,600.38,0.0,144.09,1344.85,Sale,Failed
T00000475,O0000692,P00460,2024-06-19 12:00:00,1,3228.86,98.93,563.39,3693.32,Refund,Captured
T00000476,O0000007,P00341,2025-11-06 16:56:00,5,1745.54,79.53,1037.78,9685.95,Sale,Refunded
T00000477,O0001024,P00408,2025-10-17 21:02:00,5,2971.35,0.0,1782.81,16639.56,Exchange,Authorized
T00000478,O0001357,P00086,2023-06-11 18:52:00,3,823.97,0.0,444.94,2916.85,Exchange,Settled
T00000479,O0000255,P00115,2026-04-14 12:15:00,4,1928.25,0.0,1388.34,9101.34,Sale,Refunded
T00000480,O0000290,P00647,2023-12-02 17:42:00,4,4699.55,0.0,5263.5,24061.7,Sale,Authorized
T00000481,O9999999,P00460,2023-09-01 14:07:00,1,3228.86,111.97,872.73,3989.62,Exchange,Refunded
T00000482,O0000976,P00081,2023-11-03 05:05:00,5,725.47,71.69,177.78,3733.44,Refund,Authorized
T00000483,O0000640,P00395,2024-08-27 02:30:00,1,3081.54,44.24,364.48,3401.78,Refund,Settled
T00000484,O0000376,P00254,2025-04-29 09:47:00,2,1966.76,0.0,196.68,4130.2,Sale,Authorized
T00000485,O0000477,P00525,2023-04-22 14:59:00,4,869.63,44.98,171.68,3605.22,Sale,Authorized
T00000486,O0000847,P00375,2025-06-10 19:27:00,2,663.73,12.99,368.05,1682.52,Refund,Refunded
T00000487,O0000426,P00272,2026-01-26 13:17:00,1,1386.16,0.0,249.51,1635.67,Sale,Settled
T00000488,O0001370,P00272,2023-03-22 12:13:00,2,1386.16,94.27,482.05,3160.1,Refund,Settled
T00000489,O0000297,P00467,2023-12-21 13:49:00,1,1637.97,0.0,81.9,1719.87,Sale,Refunded
T00000490,O0000053,P00625,2025-01-12 01:59:00,5,1540.2,65.82,381.76,8016.94,Sale,Refunded
T00000491,O0001350,P00250,2026-02-05 13:23:00,4,430.86,74.84,197.83,1846.43,Exchange,Captured
T00000492,O0000222,P00144,2025-05-25 05:55:00,5,1638.95,71.19,406.18,8529.74,Exchange,Captured
